year,country,rpp_value,cgdp_value,cr_value,spr_value,rpp_value_trend,rpp_value_cycle,rpp_value_cycle_normalized,cgdp_value_trend,cgdp_value_cycle,cgdp_value_cycle_normalized,cr_value_trend,cr_value_cycle,cr_value_cycle_normalized,spr_value_trend,spr_value_cycle,spr_value_cycle_normalized,pca_weighted_mean,turning_point,value
2019,China,108.7462,183.5,280.45952,77.746968,105.01192514161067,3.734274858389327,-2.045355803259636,189.19625667281736,-5.696256672817356,18.555659258189635,286.46857107082633,-6.009051070826331,-0.2867142466470148,80.3394829054996,-2.5925149054995984,0.05594630028136058,-1.9852189167357017,,0.0
2020,China,111.2144,197.6,301.94268,88.510389,105.97269828526716,5.241701714732841,-2.8710112211207353,194.84257690397018,2.757423096029811,-8.982355666091324,305.1337118500136,-3.1910318500135872,-0.15225603545710284,79.53787419899717,8.97251480100283,-0.1936262762736638,-2.8878135572597663,,0.0
2021,China,111.0876,188.4,324.5355,86.995363,106.93341232072535,4.154187679274642,-2.2753525650489794,200.4887221333279,-12.088722133327906,39.37923124907618,323.798938370668,0.7365616293320159,0.03514410348221354,78.7362870074403,8.259075992559701,-0.1782303139496425,-2.154238163165023,,0.0
2022,China,105.0432,194.1,344.22642,77.52313,107.89408240280721,-2.8508824028072155,1.561499645344151,206.1347808716765,-12.034780871676503,39.20351661249095,342.46421935619736,1.7622006438026574,0.0840811675709863,77.93470073702939,-0.4115707370293933,0.008881669298032467,1.6698227355970072,,0.0
2023,China,101.4895,200.5,371.1414,77.52313,108.8547340718039,-7.365234071803897,4.034123041930383,211.7808114079966,-11.280811407996595,36.747447431850475,361.12952537141325,10.011874628586725,0.47770389331453333,77.13311544165488,0.3900145583451149,-0.008416488387006269,4.1275002044207625,,0.0
1996,Colombia,101.3203,47.6,71.354252,24.614506,66.79061176210521,34.52968823789479,1.0,43.221799067135414,4.378200932864587,1.0,41.16925083725889,30.18500116274111,1.0,31.914641620397337,-7.300135620397338,1.0,1.0,,0.0
1997,Colombia,98.296,54.2,82.989768,29.969274,69.65930157889477,28.636698421105237,0.8293355625979195,43.94380606946602,10.256193930533982,2.342558984341433,47.763441915155795,35.2263260848442,1.1670142364720482,34.090198574512826,-4.120924574512827,0.5644997283336128,1.0269564068018302,,0.0
1998,Colombia,87.5279,54.4,81.037476,18.352194,72.5280777199049,14.999822280095103,0.43440364062231723,44.66582401729896,9.73417598270104,2.2233278307608697,54.35770845555559,26.67976754444441,0.8838749881307479,36.265737278289265,-17.913543278289264,2.4538644498928157,0.6715441662225506,,0.0
1999,Colombia,79.6159,53.9,78.194488,17.827727,75.39709810110227,4.218801898897723,0.12217897450541639,45.38788949662137,8.51211050337863,1.944202797885133,60.95221398677641,17.2422740132236,0.5712199221150477,38.44122917907616,-20.61350217907616,2.823714962428902,0.3645692778833548,,0.0
2000,Colombia,72.337,46.9,71.790015,10.909609,78.26655813800923,-5.929558138009227,-0.17172347740753136,46.110063428860386,0.7899365711396129,0.18042492413037106,67.54718873655523,4.242826263444769,0.1405607454036446,40.616600940364826,-29.706991940364826,4.069375349323703,-0.11857142160471872,,0.0
2001,Colombia,73.7894,46.0,70.72461,13.705905,81.13666379315286,-7.347263793152862,-0.2127810637192365,46.83242801571938,-0.8324280157193797,-0.19013015356851962,74.14290603831408,-3.4182960383140824,-0.11324485362397335,42.79172769189115,-29.085822691891146,3.9842852522660444,-0.20347453134069682,,0.0
2002,Colombia,67.5584,48.2,75.640308,18.05673,84.00760620516492,-16.449206205164913,-0.47637864818926007,47.55506743374315,0.6449325662568555,0.14730538322618428,80.73964983254062,-5.099341832540617,-0.1689362808054152,44.96641029591113,-26.90968029591113,3.6861890922577776,-0.3881244086754903,,0.0
2003,Colombia,67.0812,44.0,71.588547,25.515659,86.87955814451767,-19.798358144517678,-0.5733720503966169,48.27806377840645,-4.278063778406448,-0.9771282414869387,87.33769551398242,-15.74914851398242,-0.5217541132124387,47.14037690012407,-21.624717900124068,2.96223509049645,-0.6205570646181332,,0.0
2004,Colombia,70.9708,40.5,70.299888,41.049005,89.75265125866788,-18.781851258667885,-0.5439334154791367,49.00150075751547,-8.501500757515473,-1.941779486112593,93.93730572903249,-23.637417729032492,-0.7830848705816638,49.3132883780285,-8.264283378028502,1.1320725816294748,-0.7241275593166592,,0.0
2005,Colombia,70.7688,39.6,71.943667,88.019731,92.62696769917696,-21.85816769917696,-0.6330253418039437,49.725451383716965,-10.125451383716964,-2.3126968220465027,100.53870375121254,-28.595036751212533,-0.9473260112545183,51.48475154132825,36.53497945867174,-5.00469872869063,-0.8586357112292563,trough,-0.8586357112292563
2006,Colombia,77.8313,41.7,82.00711,81.982704,95.50254266297816,-17.67124266297816,-0.5117695399168058,50.44996741590577,-8.749967415905765,-1.9985303438736424,107.14205376049998,-25.13494376049998,-0.8326964648762487,53.654352541018675,28.328351458981324,-3.8805239973664274,-0.71097219954843,,0.0
2007,Colombia,85.8069,43.4,90.807115,70.390882,98.37935670158554,-12.572456701585537,-0.36410571143784115,51.175075299348286,-7.775075299348288,-1.7758607744531223,113.74744844928037,-22.940333449280374,-0.7599911401559527,55.821768865543795,14.56911313445621,-1.9957318455493611,-0.5515004759678518,,0.0
2008,Colombia,91.5711,43.6,94.695268,61.013021,101.25734618840646,-9.686246188406457,-0.28051936413883505,51.90077960439236,-8.30077960439236,-1.8959339079399657,120.35491767257982,-25.659649672579818,-0.8500794660976471,57.986748824226275,3.0262721757737268,-0.4145501307288056,-0.49307945516999957,,0.0
2009,Colombia,97.2869,45.2,99.220567,93.710264,104.13641606570643,-6.849516065706425,-0.19836599793534734,52.62706546369756,-7.427065463697559,-1.6963738251360128,126.96443393459076,-27.743866934590756,-0.9191275754806473,60.14907714917156,33.561186850828435,-4.597337446314694,-0.40240263224119865,,0.0
2010,Colombia,103.3145,48.9,113.73815,118.86476,107.01644706013556,-3.7019470601355664,-0.10721055558424779,53.35389725797446,-4.453897257974461,-1.0172893675440215,133.57590559038147,-19.837755590381462,-0.6572057255663856,62.30854613816557,56.556213861834436,-7.747282626340597,-0.23867681872533217,,0.0
2011,Colombia,106.8007,50.3,128.77719,103.67983,109.8973027745538,-3.096602774553787,-0.08967943044314557,54.08122080026997,-3.7812208002699705,-0.8636471597012744,140.1891716353529,-11.411981635352902,-0.37806795414138644,64.46503199196134,39.214798008038656,-5.371790340232644,-0.19891351671857427,,0.0
2012,Colombia,114.8034,50.7,135.34416,115.86213,112.77883755695342,2.0245624430465767,0.058632514406101996,54.80897076888786,-4.108970768887858,-0.9385066678973603,146.80402147051697,-11.459861470516984,-0.3796541669397872,66.61855230184656,49.24357769815343,-6.745570254963724,-0.08241961021855974,,0.0
2013,Colombia,122.1223,54.6,153.24589,93.88829,115.66089801381978,6.4614019861802205,0.18712598682223608,55.537072389079896,-0.9370723890798942,-0.21403138034297176,153.42021596693164,-0.17432596693163305,-0.0057752512909230065,68.76922269610397,25.11906730389603,-3.4409041982330772,0.12905032236261868,,0.0
2014,Colombia,126.7571,60.5,176.29813,84.180078,118.54333581304428,8.213764186955714,0.23787542274828521,56.265440613670904,4.234559386329096,0.9671916504660034,160.03748734600103,16.260642653998957,0.5386994211572302,70.91728191196047,13.262796088039522,-1.8167876293944307,0.33108459433212384,,0.0
2015,Colombia,129.3555,68.0,198.96401,63.935904,121.42601877602335,7.9294812239766514,0.22964242159807283,56.99398805280476,11.00601194719524,2.513820657379967,166.6555673933144,32.30844260668559,1.070347568731107,73.06303148431132,-9.127127484311323,1.2502682085534385,0.5315363707888534,peak,0.5315363707888534
2016,Colombia,134.2194,64.1,187.39762,72.20928,124.30883525856389,9.910564741436119,0.2870157608477831,57.7226379030238,6.377362096976192,1.456617043111264,173.27422854606772,14.123391453932271,0.4678943485139068,75.20680610504193,-2.9975261050419277,0.41061238597629995,0.4398347798644498,,0.0
2017,Colombia,138.2152,62.3,185.9788,78.666648,127.1916934401759,11.023506559824114,0.3192472079063346,58.451340875900264,3.8486591240997328,0.8790503640913567,179.89332401256345,6.085475987436553,0.2016059550445924,77.3489176482191,1.3177303517808951,-0.18050765359742352,0.39062113701590173,,0.0
2018,Colombia,138.5583,62.0,192.32258,68.618592,130.07452627678123,8.483773723218775,0.2456950570989579,59.180063626411616,2.8199363735883836,0.6440856454122,186.51274230958276,5.8098376904172255,0.19247432388999228,79.48967049409428,-10.871078494094277,1.4891611689677866,0.2988793195845443,,0.0
2019,Colombia,141.9662,60.6,195.09284,78.180029,132.9572942830682,9.008905716931793,0.2609031872765339,59.90878243118316,0.6912175688168389,0.1578770776892111,193.13238716759685,1.9604528324031492,0.06494791309874244,81.62937231724491,-3.44934331724491,0.4725040049402762,0.24688521616959627,,0.0
2020,Colombia,142.2763,69.9,206.6704,66.073645,135.8399791831594,6.436320816840606,0.18639962146478437,60.63748061668116,9.262519383318846,2.11559942664818,199.75217684167114,6.918223158328857,0.22919406631888337,83.76830361455217,-17.694658614552168,2.42388080642111,0.44008622949341303,,0.0
2021,Colombia,144.9449,64.2,219.02367,66.410081,138.72258522344174,6.22231477655825,0.18020188116640848,61.366143237415756,2.8338567625842472,0.6472651223730155,206.37203448800312,12.651635511996886,0.4191364924515374,85.9067362595389,-19.496655259538898,2.6707250759921797,0.24545644141062267,,0.0
2022,Colombia,136.2998,60.8,231.95762,53.334885,141.60513274110417,-5.305332741104166,-0.15364554422132898,62.094778504195546,-1.2947785041955484,-0.29573300176252887,212.99190055834814,18.965719441651856,0.6283160083181383,88.04489788908148,-34.71001288908148,4.754707952561607,-0.16142532960316072,,0.0
2023,Colombia,135.4358,58.0,211.81369,53.334885,144.4876576291225,-9.051857629122509,-0.26214709981622425,62.82340171247106,-4.82340171247106,-1.101685780628434,219.61174713355032,-7.798057133550316,-0.2583421180442377,90.18296739841807,-36.84808239841807,5.047588745537918,-0.36362352883782006,,0.0
2008,Czechia,109.8372,76.7,98.067939,66.183846,86.82355855032581,23.013641449674182,1.0,84.59355661989484,-7.893556619894838,1.0,100.342772198382,-2.274833198381998,1.0,79.2144160488981,-13.030570048898099,1.0,0.9999999999999998,,0.0
2009,Czechia,101.9279,80.9,100.17035,93.402548,90.78298342441141,11.144916575588582,0.48427436396626256,84.69985058269211,-3.799850582692102,0.48138637190680283,102.58835097104412,-2.4180009710441226,1.0629355034751358,78.66198546804691,14.740562531953088,-1.1312292920906857,0.498316811018966,,0.0
2010,Czechia,99.8842,81.5,101.47028,97.357511,94.74246583260064,5.141734167399363,0.22342114691598092,84.80612481159781,-3.3061248115978117,0.4188384236410098,104.83392405662323,-3.3636440566232295,1.4786332725474822,78.1095223107706,19.247988689229402,-1.4771409552306627,0.28075085143922535,,0.0
2011,Czechia,96.7584,84.8,105.20125,70.68316,98.70209117128853,-1.9436911712885347,-0.08445821907580178,84.91235007309395,-0.11235007309394973,0.014233137038731537,107.07947972303391,-1.8782297230339111,0.8256560192500374,77.55703085205036,-6.873870852050359,0.5275188135481174,-0.036301337990845575,,0.0
2012,Czechia,93.3631,89.8,108.62266,77.157519,102.66195769120557,-9.29885769120557,-0.4040585107550295,85.01848886835047,4.781511131649523,-0.605748632954409,109.32499782908059,-0.7023378290805908,0.30874256168765996,77.00456348683912,0.15295551316087597,-0.0117382058180801,-0.39020617592738444,,0.0
2013,Czechia,92.3946,92.6,111.68265,73.750135,106.62215878385435,-14.227558783854349,-0.6182228403517505,85.12450341766218,7.4754965823378114,-0.9470378110035529,111.5704535379934,0.11219646200659383,-0.04932074232361076,76.45215542541268,-2.702020425412684,0.20736010898012663,-0.6184037136936431,,0.0
2014,Czechia,95.4252,90.3,113.97925,69.441703,110.58276459359315,-15.15756459359315,-0.6586339074908871,85.2303678951017,5.069632104898304,-0.6422494129098734,113.81582025715791,0.16342974284208367,-0.07184251705062375,75.89984226043565,-6.458139260435644,0.4956144847233112,-0.6273480532734942,trough,-0.6273480532734942
2015,Czechia,99.6404,86.2,115.39044,65.716876,114.54380969588335,-14.903409695883354,-0.6475902446153019,85.33607516348306,0.8639248365169436,-0.10944684102721408,116.06107167445082,-0.6706316744508172,0.2948047685112965,75.34765282952151,-9.630776829521508,0.739090983232611,-0.5570252617719801,,0.0
2016,Czechia,108.9134,87.1,120.39699,67.157363,118.50529077227485,-9.591890772274851,-0.41679152746210224,85.44163075970062,1.658369240299379,-0.21009151136252605,118.30618188632317,2.090808113676829,-0.9191039216255243,74.79559982493566,-7.63823682493566,0.5861782559222396,-0.41407290858899193,,0.0
2017,Czechia,115.0904,87.2,126.06943,78.49365,122.4671672457933,-7.376767245793303,-0.32053889698093563,85.5470423804608,1.6529576195392082,-0.20940593690974624,120.55112331264692,5.518306687353075,-2.4258071718304604,74.24367186200142,4.249978137998582,-0.32615442931892086,-0.39569573364352695,,0.0
2018,Czechia,123.891,90.4,135.32256,69.921123,126.42937455973745,-2.5383745597374485,-0.11029869242068104,85.65232186839316,4.747678131606847,-0.6014624788578634,122.79587360031422,12.526686399685786,-5.506639523546403,73.69183846045001,-3.7707154604500204,0.28937455892567665,-0.36570113295791024,,0.0
2019,Czechia,130.9968,84.7,132.39564,75.234994,130.39182971548797,0.604970284512035,0.026287464582038143,85.75748519852131,-1.0574851985213058,0.13396815269000936,125.04042419198403,7.355215808015956,-3.233298957148788,73.14007976495807,2.0949142350419265,-0.16076919330318004,-0.09645989239177138,,0.0
2020,Czechia,139.0667,87.6,131.33281,68.535802,134.35444336848906,4.7122566315109395,0.20475927904828176,85.86256021506415,1.7374397849358445,-0.22010861118761338,127.28479784703126,4.048012152968738,-1.7794764714388442,72.58836649341353,-4.052564493413527,0.3110043903072547,0.09014919742071333,,0.0
2021,Czechia,164.8007,83.9,131.13965,89.303637,138.31712768661055,26.48357231338946,1.1507771323935527,85.96757211852756,-2.0675721185275506,0.26193162576631973,129.52903571287027,1.6106142871297209,-0.7080142351866894,72.03667460098988,17.26696239901011,-1.3251118204510366,0.9880440807657211,peak,0.9880440807657211
2022,Czechia,152.3084,80.0,121.34671,69.410882,142.27980661836392,10.028593381636085,0.43576734275479323,86.0725504530169,-6.072550453016902,0.7693047311159723,131.77318905694577,-10.426479056945766,4.583403769718906,71.4849699114494,-2.0740879114493964,0.15917092680260653,0.6285535204554693,,0.0
2023,Czechia,140.1509,82.5,122.3262,69.410882,146.24247032119152,-6.0915703211915115,-0.2646938918602885,86.17751959370725,-3.6775195937072453,0.4658887964949112,134.01731317323834,-11.691113173238335,5.139327657761359,70.93326141596037,-1.5223794159603727,0.11683137500873259,0.015399748687452197,,0.0
1982,Denmark,44.8184,125.6,26.670879,17.167943,43.679753152986756,1.1386468470132414,1.0,130.13935715510337,-4.5393571551033745,1.0,23.742720699067014,2.928158300932985,1.0,-24.320319966466055,41.48826296646605,1.0,1.0,,0.0
1983,Denmark,54.0822,125.8,27.580023,33.8387,45.633989069026,8.448210930974,7.419518135174492,133.66060152641563,-7.8606015264156355,1.7316552229379771,25.98039030799275,1.5996326920072512,0.5462931056348859,-17.86832377890396,51.70702377890396,1.2463048602612619,6.033901443327863,,0.0
1984,Denmark,58.1826,129.7,29.497411,25.281809,47.58822783168236,10.59437216831764,9.30435296607328,137.181834549335,-7.481834549335019,1.6482145585137673,28.218067237314234,1.279343762685766,0.43691072380825,-11.41622387068445,36.69803287068445,0.88454011440167,7.440852406082575,,0.0
1985,Denmark,67.0476,140.8,33.289973,30.680389,49.54249340810027,17.505106591899732,15.373604764125927,140.70302522396477,0.09697477603523907,-0.02136310775331153,30.455762806508943,2.83421019349106,0.967915632357721,-4.963787253590651,35.64417625359065,0.8591387950467091,11.645338419353735,,0.0
1986,Denmark,67.3232,158.5,39.13686,29.045281,51.4968362513546,15.826363748645399,13.899273326193432,144.22412384582185,14.27587615417815,-3.144911419478965,32.69349153341378,6.443368466586222,2.2004850163098086,1.4893108056764754,27.555970194323525,0.6641871272508165,9.794795980556593,,0.0
1987,Denmark,59.3876,169.0,42.157233,23.943218,53.45135057728671,5.9362494227132885,5.213424547114436,147.74508095286012,21.25491904713988,-4.682363233579016,34.93127502139111,7.225957978608889,2.467748405646825,7.943484150856603,15.999733849143398,0.38564482350286855,2.8526684417874915,,0.0
1988,Denmark,58.9361,170.0,42.42356,35.468284,55.4061701676473,3.5299298323526997,3.100109433940803,151.2658827727238,18.734117227276187,-4.127041910816457,37.16915098222447,5.254409017775529,1.7944415833328895,14.399215515614891,21.069068484385106,0.5078320223098932,1.380428423097577,,0.0
1989,Denmark,53.9045,169.8,42.633842,43.605732,57.361443644810656,-3.456943644810657,-3.0360103783525925,154.7865686703548,15.013431329645215,-3.3073915130838203,39.40717519259236,3.2266668074076392,1.1019441149679448,20.857027632951116,22.748704367048887,0.5483166259680746,-3.0765538300481627,,0.0
1990,Denmark,48.9523,166.9,43.518845,36.183017,59.31732845597563,-10.365028455975626,-9.102935192912444,158.30722484598803,8.592775154011974,-1.8929497857095343,41.645416565195795,1.8734284348042038,0.6397975253616863,27.317495908536277,8.865521091463723,0.21368744935476106,-7.339820218999714,,0.0
1991,Denmark,49.6516,163.5,43.31608,40.476902,61.27397340598198,-11.622373405981975,-10.207180072090269,161.8279750334368,1.6720249665632139,-0.36833959290544893,43.88395207940284,-0.5678720794028393,-0.19393489731135813,33.78125261980228,6.695649380197722,0.16138659229020147,-7.819323627283091,,0.0
1992,Denmark,46.4233,156.3,42.061588,30.989509,63.23150138709831,-16.808201387098315,-14.761557923940618,165.34896444845225,-9.048964448452239,1.9934462390294485,46.12286339815263,-4.061275398152631,-1.3869726226408614,40.24895220798378,-9.259443207983775,-0.2231822338637787,-10.716122595750349,trough,-10.716122595750349
1993,Denmark,49.7047,157.8,42.183043,44.033242,65.19000623565975,-15.485306235659749,-13.599744535611638,168.87034248684807,-11.070342486848062,2.4387467450985265,48.36223076470414,-6.179187764704139,-2.1102642445032065,46.72126585343886,-2.6880238534388567,-0.06478998302752566,-9.733812653443092,,0.0
1994,Denmark,51.4888,148.1,41.504551,37.12255,67.14953976749793,-15.66073976749793,-13.75381647837278,172.39223592202669,-24.29223592202669,5.351470503861132,50.6021242691278,-9.0975732691278,-3.1069267212189597,53.1988415879176,-16.076291587917602,-0.3874901101767426,-9.166219039669906,,0.0
1995,Denmark,56.5055,148.9,42.650998,39.915316,69.11011508517883,-12.604615085178835,-11.06981951273278,175.91474385153424,-27.014743851534234,5.951226776937544,52.84259855352463,-10.19160055352463,-3.4805497196914965,59.68232072311041,-19.76700472311041,-0.4764481159186538,-6.9931056028864695,,0.0
1996,Denmark,61.59,151.5,44.579942,51.241328,71.07170613941908,-9.481706139419074,-8.327170240966566,179.43790464232714,-27.93790464232714,6.154594954247638,55.08368551606246,-10.503743516062457,-3.587150159441755,66.17230437997874,-14.930976379978738,-0.35988434589433355,-4.867874807052007,,0.0
1997,Denmark,65.5876,156.3,47.372566,69.644114,73.03425536939754,-7.446655369397547,-6.539916558791428,182.96168912450213,-26.661689124502118,5.873450405753533,57.325391575907766,-9.952825575907767,-3.3990052971987703,72.66934426197226,-3.025230261972254,-0.0729177373470052,-3.579397717185702,,0.0
1998,Denmark,70.5327,155.6,48.004064,63.586595,74.99768151002777,-4.464981510027769,-3.9213049434420872,186.4859982833944,-30.8859982833944,6.804046746722893,59.567696892868234,-11.563632892868235,-3.949114666780061,79.17395474509962,-15.587359745099619,-0.3757052870036641,-1.378610970855099,,0.0
1999,Denmark,72.0842,164.3,51.778916,75.248383,76.96188467958488,-4.877684679584888,-4.283755487822614,190.01066645011628,-25.710666450116264,5.6639443805850425,61.81055674468758,-10.031640744687579,-3.4259215908823117,85.68664264229389,-10.438259642293886,-0.2515954849864617,-1.920394985925808,,0.0
2000,Denmark,75.5524,171.9,56.225432,89.523473,78.92675383389019,-3.374353833890183,-2.96347708048494,193.5354507407843,-21.635450740784307,4.766192657138829,64.05389750002729,-7.828465500027292,-2.6735117078652975,92.20787579808871,-2.684402798088712,-0.06470270399747632,-1.1291051642172147,peak,-1.1291051642172147
2001,Denmark,76.7127,182.1,60.230166,70.130401,80.89216573455332,-4.179465734553318,-3.6705548744251826,197.06004399484902,-14.96004399484903,3.295630522932128,66.29762044844699,-6.067454448446995,-2.0721060219024876,98.73809596136866,-28.60769496136865,-0.6895370621925423,-2.0107739077517826,,0.0
2002,Denmark,77.8367,181.5,60.288598,54.568489,82.85798870729934,-5.021288707299348,-4.409873632435357,200.5840849631341,-19.084084963134103,4.2041382317050795,68.5416073083426,-8.253009308342605,-2.818498339284795,105.27773817001129,-50.70924917001129,-1.2222552969016403,-2.3599016670146313,,0.0
2003,Denmark,79.8117,189.9,62.995758,73.48282,84.82408062918903,-5.012380629189025,-4.402050242651518,204.1071749963533,-14.207174996353302,3.1297768628716245,70.78572462947392,-7.789966629473916,-2.660363897331588,111.82716594265686,-38.34434594265686,-0.9242215316088228,-2.607096290758663,,0.0
2004,Denmark,89.7872,201.8,69.439987,84.101794,86.79028682406135,2.9969131759386443,2.6319953230448747,207.62886773500793,-5.828867735007918,1.2840733909766961,73.02981832907744,-3.589831329077441,-1.225969008551768,118.38661602482266,-34.28482202482266,-0.8263740049212048,2.290787735126201,,0.0
2005,Denmark,111.0899,222.6,79.21596,114.06645,88.75644008480378,22.333459915196215,19.614035707189288,211.14868130166198,11.451318698338014,-2.5226740939438668,75.2737148494732,3.9422451505268015,1.3463224133991332,124.95622930116116,-10.889779301161155,-0.2624785547171039,14.265587860607514,,0.0
2006,Denmark,125.288,240.5,89.005002,131.76587,90.7223806965867,34.5656193034133,30.356751431825934,214.66611924671002,25.833880753289975,-5.691087938354051,77.51723165840282,11.487770341597184,3.923206726199499,131.5360609442698,0.2298090557302146,0.005539134186359251,21.665057714062154,,0.0
2007,Denmark,122.6253,254.6,95.82876,121.06767,92.68800477823025,29.937295221769745,26.29199325523764,218.18071374884343,36.419286251156564,-8.02300524209957,79.76019607922083,16.06856392077917,5.487600829387988,138.1261389022977,-17.05846890229769,-0.4111637287896491,18.04093383538205,,0.0
2008,Denmark,105.9308,261.2,98.708275,68.28069,94.65329486260283,11.27750513739717,9.904304540937288,221.6920615714552,39.507938428544776,-8.70342144903226,82.00246415470758,16.70581084529242,5.705228040427161,144.72649169791663,-76.44580169791662,-1.8425886318669424,5.466046975560605,,0.0
2009,Denmark,99.557,278.4,99.227174,90.021521,96.61830832581086,2.938691674189144,2.580863137589639,225.1998505261541,53.20014947384587,-11.719754065624816,84.24393209905321,14.983241900946794,5.116950779666781,151.337105207626,-61.31558420762599,-1.4779019371619841,-0.7971301827032606,,0.0
2010,Denmark,99.5699,267.8,97.807959,112.11653,98.58313073772361,0.9867692622763968,0.8666157245020867,228.7038671943949,39.09613280560512,-8.612702519265591,86.48453789097496,11.323421109025034,3.8670795583070445,157.95777419342105,-45.84124419342105,-1.104920787608616,-1.3655406062940008,,0.0
2011,Denmark,91.6035,275.1,99.692977,91.7947,100.54785501493953,-8.944355014939532,-7.855249446657905,232.20403115800605,42.89596884199398,-9.449789337190214,88.72425696729483,10.968720032705164,3.7459450294098695,164.5881401283365,-72.7934401283365,-1.7545550216738082,-8.17148091984558,,0.0
2012,Denmark,90.843,276.7,100.28107,113.19335,102.51257654098023,-11.66957654098023,-10.248635537515808,235.70035973914804,40.99964026085195,-9.032036665094326,90.96309307338763,9.317976926612374,3.182197124944861,171.22772988229653,-58.034379882296534,-1.3988144051536768,-9.887604925278769,trough,-9.887604925278769
2013,Denmark,93.3787,264.0,97.058471,141.11434,104.47736833847983,-11.09866833847984,-9.747243728459358,239.19297749990352,24.80702250009648,-5.464875675668563,93.2010773764282,3.857393623571795,1.3173446334314414,177.8758883416251,-36.761548341625115,-0.8860710406540417,-8.671504860643045,,0.0
2014,Denmark,96.9731,265.6,99.355827,165.07237,106.4422742561311,-9.469174256131097,-8.316164297094813,242.68211150145586,22.91788849854416,-5.0487079371533286,95.4382643385338,3.9175626614662065,1.3378930572906431,184.5318153066965,-19.459445306696495,-0.46903494905113496,-7.488390939424503,,0.0
2015,Denmark,103.4501,263.9,100.76003,193.71824,108.40731039595592,-4.9572103959559115,-4.353597789304961,246.16805082254456,17.73194917745542,-3.9062687890773846,97.67471806530565,3.085311934694346,1.0536697874945107,191.19461867401407,2.5236213259859426,0.060827355631295627,-4.217160244575592,,0.0
2016,Denmark,107.3481,261.1,102.93639,190.92163,110.37246918704058,-3.024369187040577,-2.6561081646813767,249.65114183663047,11.44885816336955,-2.5221320491378756,99.91051245625168,3.0258775437483223,1.0333722540834631,197.86335769146794,-6.941727691467946,-0.16731786763593295,-2.604237353636942,,0.0
2017,Denmark,110.7731,252.1,102.36106,217.77532,112.33773066544536,-1.5646306654453639,-1.374114080717398,253.1317752470474,-1.031775247047392,0.22729545435468063,102.14572912415966,0.21533087584033694,0.07353798999587116,204.53709791600158,13.238222083998409,0.31908354646466014,-0.986280866926504,,0.0
2018,Denmark,114.131,252.1,104.05431,198.66391,114.30306730630751,-0.1720673063075111,-0.15111560424450912,256.6103703792743,-4.510370379274292,0.9936143434326391,104.38045724651113,-0.3261472465111268,-0.11138306505055005,211.21488755023907,-12.550977550239082,-0.3025187523609685,0.11975624705477955,,0.0
2019,Denmark,116.2524,262.4,110.3739,242.30581,116.26844767318764,-0.016047673187642886,-0.014093635115872118,260.08734397935217,2.3126560206478075,-0.5094677377495628,106.61478653911486,3.759113460885146,1.2837808187103128,217.89580789235976,24.410002107640253,0.5883592216760258,-0.12459143952528767,,0.0
2020,Denmark,128.2559,250.8,106.07705,307.31309,118.23383989947804,10.022060100521955,8.801728232779631,263.56310151739586,-12.763101517395853,2.8116539592058603,108.8488059024115,-2.771755902411499,-0.946586768047461,224.57890886309906,82.73418113690093,1.9941587143277832,7.330624047666946,,0.0
2021,Denmark,132.6232,227.9,104.44978,339.42761,120.1992120784519,12.423987921548104,10.911186338536117,267.0380542451606,-39.13805424516059,8.621937624176502,111.08261363462533,-6.632833634625328,-2.2651895672825955,231.26330140819775,108.16430859180227,2.6071062237343807,10.298210886038927,peak,10.298210886038927
2022,Denmark,113.5574,215.5,101.5918,323.65251,122.16455735853268,-8.607157358532675,-7.559110518867121,270.5125815066476,-55.01258150664762,12.11902470480863,113.31630110459095,-11.724501104590942,-4.004053025703979,237.9483033088494,85.7042066911506,2.0657458414304597,-2.8733226273622003,,0.0
2023,Denmark,123.0537,216.4,97.359744,323.65251,124.12989994811358,-1.076199948113569,-0.945156921073926,273.98696480072266,-57.586964800722654,12.686149785764375,115.54994309905881,-18.190199099058802,-6.212163834606533,244.63350275701922,79.01900724298079,1.904611125967118,2.2603676203169525,,0.0
1970,Finland,54.1536,89.3,18.08098,13.483245,45.486081378466615,8.667518621533382,1.0,71.69718188697992,17.602818113020078,1.0,3.449345024563058,14.631634975436942,1.0,-5.347425959017421,18.83067095901742,1.0,1.0,,0.0
1971,Finland,52.3003,81.1,16.964162,13.868639,46.535861996052404,5.764438003947596,0.6650620847385964,73.8869631530637,7.213036846936291,0.40976602727043493,5.746063550155174,11.218098449844828,0.7667016344159326,-2.5873168393120816,16.455955839312082,0.8738911043120233,0.603852881176731,,0.0
1972,Finland,54.6682,83.0,18.965479,21.620226,47.58566428243473,7.082535717565271,0.8171353332855361,76.07678842619275,6.923211573807251,0.39330131853640166,8.04281865483473,10.92266034516527,0.746509898825513,0.17283935707065678,21.44738664292934,1.1389602999068313,0.6963955550500109,,0.0
1973,Finland,63.693,83.0,20.86619,23.356037,48.635524317505165,15.057475682494832,1.7372302662363355,78.26671974600447,4.733280253995531,0.2688933228534878,10.339674962935284,10.526515037064716,0.7194353231703939,2.93313084669779,20.42290615330221,1.0845554148203262,1.234101563866513,,0.0
